#Stereo rect[ms], MP culling[ms], MP creation[ms], LBA[ms], KF culling[ms], Total[ms]
8.107397,0.083995,0.858979,0.009020,0.009020,9.067208
6.219562,0.181233,3.177056,0.003297,0.003297,9.583901
4.651365,0.181243,4.315493,0.180799,0.180799,22.222413
5.866560,0.221844,4.130900,0.542865,0.542865,27.051653
8.331656,0.225312,10.896458,0.993206,0.993206,56.481338
8.660297,0.251099,12.798122,1.241851,1.241851,63.835629
9.578137,0.214669,16.751026,1.501947,1.501947,72.782704
6.962850,0.228542,12.992459,2.068464,2.068464,73.491596
11.512315,0.419815,20.328103,1.874026,1.874026,63.116953
5.045990,0.127127,9.141120,54.330915,54.330915,108.456814
6.073918,0.131835,12.518084,1.585453,1.585453,62.421933
10.469893,0.293747,29.990337,2.127424,2.127424,95.327389
8.228565,0.250882,23.918235,2.794841,2.794841,83.532538
7.165113,0.180693,11.453386,2.033805,2.033805,72.107118
9.878601,0.503676,22.968918,2.447728,2.447728,91.735664
11.611626,0.518696,31.247815,2.714559,2.714559,118.575705
9.948393,0.583638,25.998142,3.012746,3.012746,97.420996
9.917251,0.275334,24.977343,3.002267,3.002267,94.874422
6.579730,0.184649,16.796413,4.030447,4.030447,85.865329
6.227285,0.157699,19.567919,3.339875,3.339875,90.458672
5.609589,0.120916,16.269032,6.891327,6.891327,96.661723
9.678132,0.230760,30.200971,4.620818,4.620818,122.513484
8.015934,0.195483,26.884087,4.672378,4.672378,115.297378
7.634933,0.175763,23.617668,5.085739,5.085739,104.064336
5.969289,0.143909,21.252119,5.031707,5.031707,104.594152
7.265433,0.160283,22.468359,4.969716,4.969716,233.567562
6.442040,0.208118,23.021919,4.912133,4.912133,102.269388
10.687893,0.195895,29.802095,5.375817,5.375817,119.975158
8.405029,0.218510,26.458943,4.624896,4.624896,119.753622
6.250782,0.194155,20.121184,4.707756,4.707756,100.478608
12.710991,0.382585,29.171006,5.714232,5.714232,123.431053
6.739672,0.246271,18.626415,5.467076,5.467076,102.977441
4.590760,0.165021,16.566185,5.347429,5.347429,96.938361
4.381925,0.125502,13.580642,6.771930,6.771930,93.691016
